id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1781802,Comfortable Stay in Santiago!,9352533,Alejandro,,Las Condes,-33.42249,-70.57973,Private room,57075,5,2,2014-10-26,0.02,1,365,0,
1788327,"A COZY ONE IN ÑUÑOA!! GOING SOLO, METRO LINEA 3",8185219,Roberto,,Ñuñoa,-33.4504,-70.61477,Entire home/apt,23392,10,28,2019-08-13,0.27,2,295,0,
1805957,Cool apartment in Providencia,9461713,Mauro,,Providencia,-33.43054,-70.61197,Entire home/apt,84210,15,0,,,1,365,0,
1806658,Room  Bellavista Neighbourhood,9468386,Victoria,,Recoleta,-33.42466,-70.64047,Private room,24327,2,0,,,1,362,0,
1810705,Tu Mejor Elección Santiago Centro,1884403,Ariel,,Santiago,-33.45175,-70.64049,Private room,23392,2,7,2015-01-14,0.07,1,233,0,
1854958,2do piso casa en Las Condes,9682413,Felipe,,Las Condes,-33.40346,-70.54718,Private room,46783,1,0,,,1,365,0,
1864347,"Private room Plaza las Lilas, 2 blocks to metro",9721704,Monica,,Providencia,-33.42853,-70.59434,Private room,22000,3,0,,,1,362,0,
1873527,Furnished apartment in Stgo Center,9762063,Arriendo,,Santiago,-33.4528,-70.65521,Entire home/apt,42105,4,5,2018-03-08,0.05,1,365,0,
1886495,Excelente departamento Las Condes,851098,Maria Isabel,,Las Condes,-33.41918,-70.56866,Private room,37069,1,0,,,1,365,0,
1892699,Habitación Individual Disponible,9838063,Rossana,,Santiago,-33.43855,-70.64371,Private room,73515,3,0,,,1,365,0,
1898234,Excelente Depa en Plaza Ñuñoa Chile,9860458,Patricia,,Ñuñoa,-33.45542,-70.60443,Entire home/apt,93566,3,0,,,1,365,0,
1905521,4 Bed/2 Bath  Parque Arauco Mall,9890877,Fernando,,Vitacura,-33.39871,-70.57523,Entire home/apt,92631,3,176,2022-09-12,1.65,1,314,26,
1906152,Habitación en Acogedor Departamento_Plaza Ñuñoa,1139234,Paula,,Ñuñoa,-33.45728,-70.59157,Private room,18713,1,18,2022-09-03,0.24,1,338,5,
1914509,HAB.INDEPENDIENTE CON BAÑO Y ESTAR.,9930439,Ana,,Las Condes,-33.4197,-70.55696,Private room,37426,7,0,,,1,365,0,
1932045,Apart-Hotel Latino--hermosos & muy cómodos deptos.,10001202,Marcia,,Providencia,-33.43461,-70.62498,Entire home/apt,37962,1,18,2020-11-08,0.18,1,243,0,
1936528,"Departamento Santiago Centro, a minutos del centro",10019352,Daniel,,Santiago,-33.4467,-70.64625,Entire home/apt,46783,2,0,,,1,363,0,
1954924,Cozy furnished Apt. in Providencia,10104469,Paola,,Providencia,-33.42659,-70.61543,Entire home/apt,51461,30,0,,,1,365,0,
1998362,City View High Rise Condo with Balcony,2136082,Francisca,,Las Condes,-33.413642856896104,-70.59891634476355,Entire home/apt,112279,3,12,2022-05-10,0.11,1,346,5,
2030023,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44409,-70.6189,Private room,15906,6,5,2017-02-20,0.05,2,79,0,
2040885,Departamento Amoblado,10451907,Isabel,,Santiago,-33.43714,-70.64832,Private room,65496,5,0,,,1,365,0,
2054452,Depto con estilo en Providencia,10523331,Blanca,,Providencia,-33.42688,-70.60104,Entire home/apt,32748,90,0,,,1,365,0,
2065906,Apto. en pleno corazón de Stgo.,10567910,Guillermo,,Recoleta,-33.43375,-70.63616,Entire home/apt,53333,4,30,2022-08-11,0.30,1,269,4,
2080451,bedroom´s downtown (cool and quite),1273587,Katina,,Santiago,-33.43949,-70.63913,Private room,34086,3,5,2022-06-30,0.06,1,362,1,
2096152,Bellisima habitacion,10693075,Mario Andres,,Las Condes,-33.40707,-70.58549,Shared room,80467,1,0,,,1,365,0,
2098590,"TURISMO BELLAVISTA, Best View 4",1463563,Arnaldo,,Santiago,-33.46983,-70.64086,Entire home/apt,51461,2,1,2016-10-17,0.01,6,178,0,
2119824,Habitación independiente luminosa,1892348,Cecilia,,Providencia,-33.42963,-70.59133,Private room,16000,1,18,2019-01-27,0.17,2,264,0,
2120795,Furnished Apartment Barrio Italia,10425066,Josué,,Providencia,-33.44509,-70.61751,Private room,16842,1,4,2016-01-29,0.05,2,264,0,
2122694,Beautiful apt. Great Location,8814556,Benjamin,,Santiago,-33.44614,-70.65134,Entire home/apt,23392,30,38,2022-06-14,0.44,6,320,4,
2124550,Impressive view to the Andes,1417853,Andrés,,Providencia,-33.42198,-70.60734,Entire home/apt,45557,7,204,2022-09-20,2.19,2,95,9,
2138997,Habitación sector el Golf,10835267,Fernando,,Vitacura,-33.40662,-70.5997,Private room,46783,1,23,2022-07-19,0.26,1,364,2,
2154502,"HABITACION, CAMA DOBLE En el Golf",10992575,Gloria,,Las Condes,-33.41447,-70.59715,Private room,56140,1,0,,,1,365,0,
2164297,"Acogedor departamento  providencia, iluminado",11043297,Maria,,Providencia,-33.44464,-70.63103,Private room,12000,90,0,,,1,273,0,
2192791,Studio close to Historic Downtown,8814556,Benjamin,,Santiago,-33.44881,-70.64714,Entire home/apt,21520,30,34,2022-07-01,0.33,6,361,1,
2205451,Bellas Artes: Best neighborhood !,10945288,Vicente,,Santiago,-33.43873,-70.64487,Entire home/apt,32748,30,173,2022-03-08,1.65,1,90,1,
2215096,Great view (Andes) Forestal Park 9,131488797,Daniela,,Recoleta,-33.43234,-70.64653,Entire home/apt,47857,4,176,2022-08-31,1.88,6,79,17,
2237756,"Aparts  Suite, 2 AMBIENTES  Providencia",11426225,Augusto Eduardo,,Providencia,-33.4254,-70.6166,Entire home/apt,45000,2,17,2022-01-29,0.29,1,171,3,
2250077,"espectacular ubicación, providencia. Moderno",264242,María Elena,,Providencia,-33.43359,-70.62674,Entire home/apt,22571,7,16,2019-08-17,0.20,2,205,0,
2258550,"Santiago apartments, Downtown, WiFi",11320654,Paulo,,Santiago,-33.4401,-70.66357,Entire home/apt,46783,3,0,,,1,365,0,
2260567,5 min. walk Palacio de la Moneda.,9719637,Emelina Y Miguel,,Santiago,-33.44578,-70.64764,Entire home/apt,25534,3,433,2022-09-19,4.14,1,262,46,
2261604,"Las Condes Circle Atenas, Parks",11233034,Ana,,Las Condes,-33.41648,-70.55915,Private room,33684,3,1,2015-05-28,0.01,2,365,0,
2262112,Many Light  Bedroom at Las Condes,11233034,Ana,,Las Condes,-33.41512,-70.55945,Private room,32748,3,2,2014-08-09,0.02,2,365,0,
2266580,Habitación para 2-La Reina,11573256,Enrique Y Berta,,La Reina,-33.45587,-70.52759,Private room,37426,2,2,2016-01-27,0.02,2,353,0,
2270718,Habitación para 1 persona- La Reina,11573256,Enrique Y Berta,,La Reina,-33.45514,-70.52759,Private room,28070,1,3,2016-02-08,0.03,2,356,0,
2285130,¡¡NEW!! CULTURA-BOHEMIA:BELLAVISTA!,11673304,Katherine Y Felipe,,Recoleta,-33.43442,-70.63681,Entire home/apt,56140,2,15,2019-03-19,0.15,2,177,0,
2368571,Rent a room in Providencia,12102505,Matias,,Providencia,-33.42882,-70.62526,Private room,102923,1,2,2014-10-26,0.02,1,365,0,
2405806,Excelente ubicación con metro cerca,12295819,Catalina,,Las Condes,-33.40592,-70.57797,Private room,65496,1,1,2014-07-31,0.01,1,365,0,
2405957,Excellent independent apartment,12297870,Ines,,Ñuñoa,-33.44309,-70.57287,Private room,46783,2,0,,,1,365,0,
2410419,"S1 Nice & cozy  2B-2B, great views!",12319292,Cecilia,,San Miguel,-33.49166,-70.65472,Entire home/apt,70175,7,108,2020-04-02,1.04,7,332,0,
2412933,A1 Nice & cozy up to 6  subway at the front door!!,12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,74853,2,96,2022-06-26,0.98,7,350,5,
2435306,Nice rooms and nice people only,12446959,Darcy,,Las Condes,-33.42014,-70.56089,Private room,37426,2,0,,,1,365,0,
2472388,Dormitorio privado y baño privado,12644071,Muriele,,Las Condes,-33.41857,-70.57373,Private room,70175,1,0,,,1,365,0,
2491408,DEPARTAMENTO AMUEBLADO,10825450,Francisco,,Santiago,-33.46373,-70.63953,Entire home/apt,37069,3,0,,,1,365,0,
2512835,ZentanoApartments - Single -Metro Moneda,5634677,Pablo,,Santiago,-33.44636,-70.6531,Entire home/apt,55204,1,18,2021-07-23,0.17,4,0,0,
2514146,Dormitorio confortable,10779302,Loreto,,Las Condes,-33.41665,-70.56935,Private room,27802,1,0,,,1,365,0,
2515967,Amazing Loft in El Golf,10601364,Antonio,,Las Condes,-33.41632,-70.59917,Entire home/apt,46783,90,69,2021-04-07,0.69,3,140,0,
2531527,¡¡NEW!! BELLAVISTA 2BB AMAZING VIEW,11673304,Katherine Y Felipe,,Recoleta,-33.43257,-70.63759,Entire home/apt,56140,5,21,2019-01-12,0.20,2,82,0,
2568184,quiet and familiar place,4134987,Mirey,,La Reina,-33.45514,-70.5598,Private room,17000,4,98,2022-09-11,0.96,2,291,12,
2597012,"Nice room, best spot in Santiago",13282781,Felipe,,Vitacura,-33.40382,-70.59113,Private room,93566,1,0,,,1,365,0,
2632931,Depto-Estudio Barrio Lastarria,13483488,Departamentos,,Santiago,-33.437,-70.64114,Entire home/apt,35000,5,31,2022-08-27,0.31,3,354,8,
2635865,"Arriendo dormitorio,baño privado.tv",13497168,Jelka,,La Reina,-33.43746,-70.55006,Private room,561322,1,0,,,1,365,0,
2647154,Lux Las Condes Furnished Apartments,13553614,Felipe,,Las Condes,-33.41277,-70.58705,Entire home/apt,233916,7,42,2017-09-30,0.41,2,365,0,
2660266,Quiet and Beautiful apartment in Bellas Artes,10381147,Paloma,,Santiago,-33.43684,-70.64347,Entire home/apt,36491,1,212,2022-09-19,2.68,4,147,52,
2683102,Depto Central Santiago_Portugal,13483488,Departamentos,,Santiago,-33.4416,-70.63909,Entire home/apt,55000,3,10,2022-09-04,0.10,3,279,9,
2687338,Habitacion con baño privado Santiago Chile.,13757002,Karinna,,Pedro Aguirre Cerda,-33.4796,-70.66569,Private room,15906,3,39,2022-08-28,0.39,3,93,12,
2703418,ALOJA TRANQUILO Y SEGURO,10729797,Juan,,Santiago,-33.45911,-70.65165,Shared room,19429,1,25,2022-09-04,0.29,3,353,15,
2714854,Comfortable & Beautiful 2 bedroom near Esc Militar,13892610,Carolina,,Las Condes,-33.42126,-70.5769,Private room,84286,2,4,2019-02-05,0.08,1,0,0,
2730067,"La Maisonnette, Santiago, Chile",13971793,Jack,,Vitacura,-33.3989,-70.59479,Entire home/apt,233916,2,9,2015-06-17,0.09,2,0,0,
2753142,Private Room in amazing apartment!,327763083,Paulina,,Santiago,-33.43657,-70.64847,Private room,14000,1,1,2020-01-18,0.03,1,0,0,
2774785,Luxury apartment in Santiago,13152947,Monica,,Las Condes,-33.41159,-70.59824,Entire home/apt,280699,30,1,2019-02-11,0.02,1,52,0,
2809283,METRO Stgo Downtown luminous 1B1B,2380221,Lorena,,Santiago,-33.44841,-70.66278,Entire home/apt,28070,15,58,2021-04-10,0.60,1,112,0,
2815385,Acogedor departamento a pasos del Metro El Golf,14401960,Godofredo,,Las Condes,-33.41607,-70.59884,Entire home/apt,49590,90,10,2018-11-30,0.10,4,296,0,
2837601,"el colorado, edificio monteblanco",8187508,Rodrigo,,Lo Barnechea,-33.34531,-70.29464,Entire home/apt,191146,3,41,2021-08-01,0.41,1,360,0,
2841563,Valle Nevado Ski Apt - Sleeps 14,15620041,Francesca,,Lo Barnechea,-33.3574,-70.25002,Entire home/apt,748530,2,20,2022-08-16,0.23,1,180,2,
2908625,STUDIO NICE & COOL  1,14859438,Francisco,,Providencia,-33.43204,-70.59483,Entire home/apt,44912,2,249,2022-09-15,2.64,4,331,18,
2912703,DEPARTAMENTO FAMILIAR NICE & COOL 2,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,70175,3,94,2020-09-21,0.98,4,302,0,
2932438,RAM APARTAMENTOS,14973828,Ximena,,Providencia,-33.42422,-70.60972,Entire home/apt,51461,3,7,2022-08-15,0.49,3,319,5,
2932439,Apartamento acogedor y tranquilo,14973828,Ximena,,Providencia,-33.42502,-70.61045,Entire home/apt,56140,2,12,2022-08-05,0.12,3,319,3,
2934747,Lovely Providencia 2 b with working fireplace,6119596,Eileen,,Providencia,-33.41745,-70.60402,Entire home/apt,84210,7,8,2022-02-13,0.09,1,0,1,
2965306,Department in Santiago,15012834,Juan Pablo,,Santiago,-33.45044,-70.63827,Entire home/apt,43976,30,3,2016-10-21,0.04,2,178,0,
2965597,DEPARTAMENTO EN SANTIAGO,15012834,Juan Pablo,,Santiago,-33.44844,-70.6379,Entire home/apt,43976,30,18,2018-07-31,0.18,2,0,0,
2975270,Centro de Ski El Colorado,15174756,Claudia,,Lo Barnechea,-33.34551,-70.29229,Entire home/apt,157996,2,40,2022-09-04,0.40,1,365,5,
2988848,Espectacular Metro Manquehue/R. Á. de Egipto 670,14401960,Godofredo,,Las Condes,-33.41139,-70.56734,Entire home/apt,45847,90,3,2019-01-18,0.03,4,347,0,
3003999,Departamento Full equipado,15309518,Pablo,,Santiago,-33.44779,-70.63306,Shared room,55204,1,1,2014-07-01,0.01,1,365,0,
3072658,DEPARTAMENTO 1 DORMITORIO SANTIAGO,15637314,Francisco,,Santiago,-33.44648,-70.646,Entire home/apt,25450,14,5,2022-09-16,0.09,5,42,4,
3095078,Dpto 2 dormitorios capacidad para 6,4191304,Doris,,Santiago,-33.44042,-70.65768,Entire home/apt,60818,1,11,2019-07-14,0.11,3,361,0,
3116393,Acogedor y lindo dormitorio en Las Condes,15835678,Maria Teresa,,Las Condes,-33.41834,-70.55933,Private room,20000,3,3,2019-08-12,0.06,1,90,0,
3122168,se arrienda departamento,15859297,Pablo,,Providencia,-33.43499,-70.59476,Entire home/apt,140349,33,0,,,1,89,0,
3208936,Cerca del metro y del centro,16254485,Francisco,,Santiago,-33.44463,-70.64286,Entire home/apt,33684,2,134,2022-09-08,1.35,4,145,17,
3241048,DEPARTAMENTO 2 DORMITORIOS SANTIAGO,15637314,Francisco,,Santiago,-33.44596,-70.64638,Entire home/apt,38175,15,7,2018-07-28,0.07,5,263,0,
3241670,Apartment equipped with everything,9764168,Ana,,Santiago,-33.44681,-70.64795,Private room,18713,1,2,2019-08-02,0.04,1,83,0,
3249609,DEPARTAMENTO VISTA A LAS MONTAÑAS,15637314,Francisco,,Santiago,-33.4492,-70.63287,Entire home/apt,29941,30,1,2015-01-17,0.01,5,243,0,
3249622,APARTAMENTO VISTA A LA CIUDAD,15637314,Francisco,,Santiago,-33.4454,-70.6445,Entire home/apt,27752,20,3,2022-09-13,0.05,5,291,2,
3303557,"Great view, WIFI, A/C, Estac, lado Parque Arauco",7154794,Graziela,,Las Condes,-33.4008,-70.57303,Entire home/apt,96907,5,112,2022-09-16,1.13,3,271,12,
3319358,Habitaciones dobles o twin B/privad,10815594,Clark,,Santiago,-33.44002,-70.64289,Hotel room,23000,1,1,2022-03-21,0.16,2,355,1,
3344348,BEST VIEW 6,1463563,Arnaldo,,Recoleta,-33.43451,-70.63777,Entire home/apt,60818,3,9,2022-06-28,0.11,6,364,2,
3344356,TURISMO BELLAVISTA Best View 5,1463563,Arnaldo,,Recoleta,-33.43266,-70.63757,Entire home/apt,51461,3,6,2022-03-21,0.06,6,83,1,
3351919,"100% equipped apartment, for foreigners",16909781,Denisse,,Las Condes,-33.40675,-70.55998,Entire home/apt,57075,14,14,2021-10-31,0.26,1,95,2,
3353002,"",16918740,Esteban,,Santiago,-33.4545,-70.63204,Private room,55073,1,0,,,1,365,0,
3370010,confort y localizacion el barrio el Golf,15395093,Alfonso,,Las Condes,-33.41148,-70.6014,Private room,79531,4,7,2021-04-03,0.18,2,311,0,
3385208,Suite Providencia 3 Santiago Chile,244792,Cristián,,Providencia,-33.42895,-70.61804,Entire home/apt,56140,1,43,2019-08-05,0.46,3,0,0,
3400618,departamento en Valle Nevado,17149130,Doris,,Lo Barnechea,-33.35747,-70.24821,Entire home/apt,387636,5,20,2022-08-20,0.20,1,355,3,
3478776,Gran habitación en casa c/baño priv,7722803,Claudia Alejandra,,Vitacura,-33.39093,-70.57308,Private room,37426,2,37,2022-08-21,0.39,5,107,5,
3479791,Chilean Student,17528785,Sergio,,Providencia,-33.44316,-70.63355,Private room,11929,2,14,2021-10-06,0.15,1,340,2,
3518991,room private bathroom exclusive apartment,17714915,Carmen Gloria,,Providencia,-33.42593,-70.59955,Private room,38714,7,5,2017-04-27,0.05,1,365,0,
3519599,Departamento Plaza Italia,17721872,Antonio,,Providencia,-33.43611,-70.63432,Entire home/apt,79531,3,133,2022-07-31,1.37,1,345,12,
3552186,Departamento Santiago Centro,17640260,Ana,,Santiago,-33.43428,-70.65775,Entire home/apt,26199,2,60,2022-08-15,0.60,1,356,13,
3594927,Modern Apartment Providencia/ElGolf,6909021,Angela,,Providencia,-33.42246,-70.5985,Entire home/apt,374265,5,0,,,1,363,0,
3630296,PRIVATES ROOMS   BELLAVISTA,14209151,Carla,,Recoleta,-33.43365,-70.64322,Private room,44912,2,4,2022-09-12,0.06,1,354,1,
3638433,Cómoda Habitación con baño privado,18353378,Pablo,,Las Condes,-33.40384,-70.56082,Private room,20000,1,73,2022-09-10,2.13,1,331,67,
3638701,DEPARTAMENTO CON VISTA A LA COORDILLERA,2590129,Hector,,Santiago,-33.43328,-70.67608,Private room,30000,2,0,,,1,90,0,
3664849,"Excellent apartment, best location",18567160,Felipe,,Las Condes,-33.41715,-70.5969,Entire home/apt,84210,3,1,2015-06-03,0.01,1,365,0,
3694354,"Valle Nevado, Chile, Ski in-out",2849512,Sandra,,Lo Barnechea,-33.32292,-70.23282,Entire home/apt,561397,7,4,2016-07-09,0.05,1,359,0,
3704616,charming room with a beautiful view,18887735,Angelo  Dante,,Santiago,-33.44114,-70.64013,Private room,18713,3,40,2019-10-19,0.42,2,263,0,
3735992,"A2 Nice ,comfortable  2B 2B subway at the door!",12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,97580,1,46,2022-02-13,0.50,7,355,8,
3752288,"Apartamento en Lastarria, Santiago",15830829,Gabriel,,Santiago,-33.43802,-70.64171,Entire home/apt,74853,1,0,,,1,365,0,
3810101,Valle Nevado Ski Resort  Apartment,19426283,Nils,,Lo Barnechea,-33.35686,-70.24789,Entire home/apt,356792,2,13,2021-09-20,0.13,1,90,0,
3820313,Amazing !! Apartment El Golf 13,3085810,Luis Hernan,,Las Condes,-33.41422,-70.59148,Entire home/apt,79531,4,15,2020-01-25,0.20,3,48,0,
3826466,VALLE NEVADO Ski-in/out LUXURY APT,2408428,Maria Cristina,,Lo Barnechea,-33.35519,-70.25035,Entire home/apt,1029229,3,10,2022-08-26,0.20,1,269,2,
3848142,Nice Sunny  Bellas Artes Apartment*,2041286,Patricia,,Santiago,-33.43686,-70.64436,Entire home/apt,36809,45,20,2021-05-06,0.21,1,290,0,
3848646,departamento amoblados cochrane,19840820,Hugo,,Santiago,-33.44777,-70.65325,Entire home/apt,50797,2,1,2014-11-03,0.01,1,363,0,
3893168,Cozy room in Providencia,14865170,Becky,,Providencia,-33.44026,-70.61775,Private room,32748,3,0,,,1,365,0,
3914772,Departamento en Termas de Chillan,20276859,Genoveva,,Peñalolén,-33.50865,-70.55336,Entire home/apt,210524,1,0,,,1,365,0,
3915305,2Nice apt. special for tourists!!!,17575419,Maria Paz,,Santiago,-33.44943,-70.65178,Entire home/apt,40233,3,43,2022-04-28,0.44,3,75,9,
3921727,Very Nice Apt Close to Mall Costanera Center,20313912,Juan Carlos,,Providencia,-33.42537,-70.60746,Entire home/apt,65496,10,52,2022-09-11,0.59,3,355,4,
3945531,Wonderful place in Santiago Centro,11513037,Monica,,Santiago,-33.44339,-70.64373,Entire home/apt,51461,1,7,2015-12-30,0.07,1,0,0,
3951218,"SingleRoom with Bath,table,TV!!",20478981,Ignacio Alonso,,La Florida,-33.54243,-70.5921,Private room,50000,1,0,,,1,365,0,
3956736,Nice flat in La Reina,7095490,Alejandro,,La Reina,-33.45857,-70.55412,Entire home/apt,46783,7,12,2022-02-28,0.19,1,347,2,
3959630,Very nice furnished apartment,12084426,Jaime,,Santiago,-33.44618,-70.63938,Entire home/apt,32748,180,0,,,1,365,0,
3979376,Departamento las condes central,20624094,Juan,,Las Condes,-33.40347,-70.55471,Entire home/apt,168419,1,0,,,1,365,0,
3980490,"El Colorado ,Chile Ski",20574542,Lorena,,Lo Barnechea,-33.34685,-70.29388,Entire home/apt,253967,2,40,2022-08-28,0.46,1,364,7,
3983018,Gorgeous house overlooking Santiago,20645198,Eduardo,,Vitacura,-33.36835,-70.5785,Entire home/apt,561397,7,13,2022-02-17,0.15,1,358,2,
4025528,Apartment in El Golf neighborhood,11076499,Javiera,,Las Condes,-33.4129,-70.60085,Entire home/apt,110408,2,14,2017-04-14,0.14,3,365,0,
4086161,Excelente Ubicacion Providencia,21152657,Jorge,,Providencia,-33.43451,-70.62053,Entire home/apt,56140,1,110,2021-02-17,1.13,2,264,0,
4093037,"Acogedor Dúplex,Centro de Santiago",7803875,Grace,,Santiago,-33.45186,-70.6416,Entire home/apt,81403,3,0,,,1,365,0,
4096457,Apt in the middle of downtown,21247835,Roman,,Santiago,-33.43373,-70.65602,Entire home/apt,74853,1,0,,,1,365,0,
4117097,Santiago Ñuñoa Cozy Apartments until 4 people,1434751,Celia,,Ñuñoa,-33.452,-70.63063,Entire home/apt,25000,10,0,,,2,0,0,
4126028,Departamento a pasos de Santa Lucia,21252273,Diego,,Santiago,-33.44623,-70.6447,Entire home/apt,42105,1,0,,,1,220,0,
4129206,DEPARTAMENTO FAMILIAR NICE & COOL 1,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,64832,2,99,2022-07-30,1.12,4,299,12,
4130044,Departamento en pleno Barrio Bellavista,1876444,Gerardo,,Recoleta,-33.43359,-70.63627,Entire home/apt,42105,2,126,2022-09-01,1.31,1,313,11,
4164186,"DEPTO.ZONA BOSQUE NORTE, LAS CONDES",21612365,Max,,Las Condes,-33.4153,-70.60076,Entire home/apt,35585,1,406,2022-04-01,4.24,1,0,37,
4179673,Departamento Centro de Santiago,21684188,Claudia,,Santiago,-33.44633,-70.64816,Entire home/apt,31429,4,47,2022-01-02,0.49,1,224,5,
4185101,Luxurious room with private bathroom in Vitacura,21713609,Vanessa,,Las Condes,-33.40138,-70.57747,Private room,112279,3,0,,,1,364,0,
4198855,LUXURY & COMFORTABLE - Las Condes,21783750,Hernan D.,,Las Condes,-33.40015,-70.5712,Entire home/apt,107601,3,24,2022-07-08,0.27,2,324,4,
4218228,"Bedroom in  House, Gym, Pool, sub",21893351,Alejandro,,Las Condes,-33.41172,-70.55585,Private room,23392,1,1,2014-11-22,0.01,1,357,0,15643574-0
4303854,Habitación privada en Stgo Centro,22340526,Lorena,,Providencia,-33.44636,-70.63184,Private room,28070,1,2,2014-12-01,0.02,1,265,0,
4316017,2 rooms Departament Santiago Center,22406427,Alvaro Eradio,,Santiago,-33.43813,-70.66183,Entire home/apt,20856,5,184,2021-02-10,1.96,2,165,0,
4354377,Habitacion barrio brasil,22603158,Lorena,,Santiago,-33.43886,-70.66832,Private room,18713,1,0,,,1,365,0,
